region,epiweek,is_test,pred_1,true_1,pred_2,true_2,pred_3,true_3,pred_4,true_4,target
NC,202514,False,300.30798,214.0,231.54591,218.99999999999994,203.78404,179.0,260.00198,158.0,nhsn_c19_hosp
ND,202514,False,16.635143,5.0,12.273857,7.0,10.672535,12.0,6.343792,7.0,nhsn_c19_hosp
OH,202514,False,250.3488,220.0,219.11876,197.0,235.19713,170.0,312.32288,183.0,nhsn_c19_hosp
OK,202514,False,92.08832,91.0,96.17873,82.0,114.24898,84.0,157.50351,55.0,nhsn_c19_hosp
OR,202514,False,51.39346,46.0,44.7617,44.0,42.72697,41.0,53.825054,56.0,nhsn_c19_hosp
PA,202514,False,348.3794,352.0,343.063,330.0,289.09314,340.0,270.96533,258.0,nhsn_c19_hosp
RI,202514,False,24.339449,22.0,25.302023,24.0,28.565744,31.0,37.9502,14.0,nhsn_c19_hosp
SC,202514,False,82.59234,99.99999999999997,77.855934,110.0,117.335,90.00000000000003,217.61969,81.0,nhsn_c19_hosp
SD,202514,False,13.548657,17.0,13.879304,14.000000000000007,17.512638,9.0,26.050335,10.0,nhsn_c19_hosp
TN,202514,False,186.78278,121.0,155.25471,109.0,133.72585,98.0,72.22614,60.0,nhsn_c19_hosp
TX,202514,False,332.04025,430.0,209.64107,401.0,262.88425,368.0000000000002,440.20004,318.0,nhsn_c19_hosp
UT,202514,False,25.505713,37.0,16.321234,20.0,24.513952,26.0,13.328863,25.0,nhsn_c19_hosp
VT,202514,False,4.412457,11.0,5.3672547,10.0,6.1655984,6.0,4.086476,8.0,nhsn_c19_hosp
VA,202514,False,158.20761,136.0,96.58265,118.00000000000006,88.30604,105.0,97.37888,77.0,nhsn_c19_hosp
WA,202514,False,65.46639,55.0,59.750355,57.0,82.30657,71.0,93.86228,53.0,nhsn_c19_hosp
WV,202514,False,43.67919,32.0,37.65428,27.0,40.61592,40.0,54.881706,19.0,nhsn_c19_hosp
WI,202514,False,111.95123,91.0,108.66702,92.0,113.625275,83.0,136.04453,64.0,nhsn_c19_hosp
WY,202514,False,12.601453,10.0,14.047437,5.0,13.172214,13.0,11.827094,6.0,nhsn_c19_hosp
PR,202514,False,61.465942,82.0,63.647816,71.0,65.23178,86.0,68.81307,66.0,nhsn_c19_hosp
HI,202514,False,14.4607725,12.0,18.702082,18.0,16.26079,21.0,9.16009,18.0,nhsn_c19_hosp
US,202514,False,6366.9365,5987.0,5210.3857,5740.0,5241.2764,5394.0,7520.632,4600.0,nhsn_c19_hosp
AL,202515,False,145.27945,103.0,59.467186,84.0,19.541908,87.0,130.0047,66.0,nhsn_c19_hosp
AK,202515,False,3.6482613,7.0,2.3208573,6.0,1.4804488,8.0,0.13732226,6.0,nhsn_c19_hosp
AZ,202515,False,106.40522,140.99999999999994,82.18632,109.0,35.87186,68.0,25.74563,75.0,nhsn_c19_hosp
AR,202515,False,65.191246,32.0,39.128414,25.0,30.795284,26.0,24.494183,14.0,nhsn_c19_hosp
CA,202515,False,718.08417,525.0,649.5004,528.0,639.9471,483.0,809.16327,483.0,nhsn_c19_hosp
CO,202515,False,49.68028,56.0,42.431194,38.0,42.49461,42.0,60.243053,26.0,nhsn_c19_hosp
CT,202515,False,22.0561,58.0,30.784891,98.0,32.48939,59.99999999999997,34.914135,50.0,nhsn_c19_hosp
DE,202515,False,24.694754,14.0,15.448656,13.0,21.296305,8.0,32.684017,7.0,nhsn_c19_hosp
DC,202515,False,19.198467,8.000000000000007,15.156155,7.0,16.647324,8.000000000000007,19.444813,12.0,nhsn_c19_hosp
FL,202515,False,969.5924,317.0,863.68976,316.0,954.1626,310.0,1236.9598,323.0,nhsn_c19_hosp
GA,202515,False,339.29175,151.0,198.8775,160.0,193.86255,103.00000000000011,55.38782,107.00000000000011,nhsn_c19_hosp
ID,202515,False,27.001192,16.0,28.723589,21.0,34.45694,18.0,39.489647,31.0,nhsn_c19_hosp
IL,202515,False,194.16914,201.0,166.32118,204.0,169.48622,145.0,253.08424,117.0,nhsn_c19_hosp
IN,202515,False,88.17121,84.0,67.29267,79.0,89.90977,84.0,162.91559,52.0,nhsn_c19_hosp
IA,202515,False,37.077286,34.0,35.553925,46.0,44.571243,38.0,65.34415,36.0,nhsn_c19_hosp
KS,202515,False,41.49481,25.0,30.868818,25.0,37.990658,22.0,37.92515,22.0,nhsn_c19_hosp
KY,202515,False,79.808014,68.0,59.937225,67.0,84.20831,48.0,103.430115,37.0,nhsn_c19_hosp
LA,202515,False,84.535934,83.00000000000006,43.72694,79.0,60.699963,80.0,142.70609,60.0,nhsn_c19_hosp
ME,202515,False,5.9916506,5.0,3.6286519,8.0,3.9163487,5.0,2.7415822,11.0,nhsn_c19_hosp
MD,202515,False,86.409294,83.0,36.144283,73.0,34.473385,50.0,54.005367,43.0,nhsn_c19_hosp
MA,202515,False,132.67871,145.0,111.12763,140.0,160.54822,125.0,212.21628,107.0,nhsn_c19_hosp
MI,202515,False,269.69232,319.0,220.01509,203.0,244.55577,239.0,347.2391,185.0,nhsn_c19_hosp
MN,202515,False,104.76155,87.0,102.71704,66.0,120.96278,52.0,148.06322,64.0,nhsn_c19_hosp
MS,202515,False,51.27813,52.0,22.534088,34.0,13.736938,25.0,31.051483,31.0,nhsn_c19_hosp
MO,202515,False,94.472046,92.0,89.78583,67.0,51.212345,61.0,60.471897,53.0,nhsn_c19_hosp
MT,202515,False,16.947285,7.0,17.541424,7.0,17.89397,7.0,17.226429,8.0,nhsn_c19_hosp
NE,202515,False,27.767046,22.0,26.895967,23.0,35.5792,10.0,45.756165,19.0,nhsn_c19_hosp
NV,202515,False,18.94073,31.0,1.3436372,39.00000000000003,6.1670594,25.0,11.07189,46.0,nhsn_c19_hosp
NH,202515,False,12.313995,19.0,11.448647,15.0,14.867043,16.0,19.337173,8.0,nhsn_c19_hosp
NJ,202515,False,228.08258,270.0,168.1608,219.99999999999994,167.68948,196.0,244.2085,169.0,nhsn_c19_hosp
NM,202515,False,33.936134,22.0,40.70408,27.0,43.806183,26.0,45.076233,13.0,nhsn_c19_hosp
NY,202515,False,541.1571,707.0,439.74326,692.0,441.03525,589.0,585.87646,421.0,nhsn_c19_hosp
NC,202515,False,226.80322,219.0,128.77234,179.0,95.38555,158.00000000000006,114.32177,125.0,nhsn_c19_hosp
ND,202515,False,9.583565,7.0,5.8524437,12.0,2.5923574,7.0,3.087128,9.0,nhsn_c19_hosp
OH,202515,False,228.2768,197.0,138.34283,170.0,175.72955,183.0,324.98297,131.0,nhsn_c19_hosp
OK,202515,False,74.93494,82.0,76.740234,84.0,63.549175,55.00000000000003,78.01573,52.0,nhsn_c19_hosp
OR,202515,False,63.903103,44.0,59.687252,41.0,57.618893,56.0,69.233795,32.0,nhsn_c19_hosp
PA,202515,False,295.107,330.0,303.80286,340.0,263.29242,258.0,154.01929,207.0,nhsn_c19_hosp
RI,202515,False,16.05613,24.0,18.642872,31.0,23.548409,14.0,31.90843,17.0,nhsn_c19_hosp
SC,202515,False,83.74359,110.0,50.78235,90.0,56.154327,81.0,133.50394,51.0,nhsn_c19_hosp
SD,202515,False,17.522491,14.0,19.801601,9.0,24.094975,10.0,31.501053,6.0,nhsn_c19_hosp
TN,202515,False,106.28718,109.0,97.65681,98.0,99.249886,60.0,58.92518,66.0,nhsn_c19_hosp
TX,202515,False,416.85535,401.0,178.93542,368.0,254.68982,318.0,401.64783,299.0,nhsn_c19_hosp
UT,202515,False,32.20323,20.0,31.899612,26.0,39.15406,25.0,38.62329,20.0,nhsn_c19_hosp
VT,202515,False,10.087873,10.0,7.8530335,6.0,9.353207,8.0,9.99049,4.0,nhsn_c19_hosp
VA,202515,False,132.8376,118.0,79.02113,105.0,61.79576,76.99999999999994,59.284134,62.0,nhsn_c19_hosp
WA,202515,False,85.76499,57.0,71.4275,71.0,88.409065,53.0,97.55596,66.0,nhsn_c19_hosp
WV,202515,False,29.043749,27.0,18.866121,40.0,20.625872,19.0,35.573765,19.0,nhsn_c19_hosp
WI,202515,False,108.0638,92.0,101.33208,83.0,87.79463,64.0,85.99022,61.0,nhsn_c19_hosp
WY,202515,False,10.01784,5.0,9.895442,13.0,7.8587885,6.0,5.6035986,5.0,nhsn_c19_hosp
PR,202515,False,72.50042,71.0,71.05062,86.0,74.837265,66.0,75.9879,69.0,nhsn_c19_hosp
HI,202515,False,12.121121,18.0,15.423001,21.0,11.409131,18.0,3.6480837,27.0,nhsn_c19_hosp
US,202515,False,4856.498,5740.0,4859.4707,5394.0,5713.3633,4600.0,8451.36,4031.0,nhsn_c19_hosp
AL,202516,False,97.66451,84.0,10.840246,87.0,80.3549,66.0,173.45602,84.0,nhsn_c19_hosp
AK,202516,False,5.308476,6.0,4.6719956,8.0,4.431599,6.0,4.401814,6.0,nhsn_c19_hosp
AZ,202516,False,166.24622,109.0,134.60785,68.0,119.34283,74.99999999999994,89.87496,58.0,nhsn_c19_hosp
AR,202516,False,51.832058,25.0,37.384975,26.0,35.407543,14.0,32.375027,17.0,nhsn_c19_hosp
CA,202516,False,732.16327,528.0,564.29584,483.0,466.38663,483.0,487.1436,468.0,nhsn_c19_hosp
CO,202516,False,33.8576,38.0,12.091394,42.0,17.178686,26.0,21.838568,51.0,nhsn_c19_hosp
CT,202516,False,43.292526,98.0,23.366058,60.0,19.3526,50.0,11.237946,42.0,nhsn_c19_hosp
DE,202516,False,25.067808,13.0,16.740839,8.0,19.694452,7.0,41.101383,7.0,nhsn_c19_hosp
DC,202516,False,14.433052,6.999999999999993,8.4867935,8.000000000000007,10.605278,12.0,14.941017,4.0,nhsn_c19_hosp
FL,202516,False,415.80347,316.0,314.30017,310.0000000000002,520.67004,323.0,741.75977,306.0,nhsn_c19_hosp
GA,202516,False,175.86554,160.0,47.44672,103.0,96.74548,107.0,158.55127,87.0,nhsn_c19_hosp
ID,202516,False,26.564342,21.0,26.677082,18.0,29.834488,31.000000000000007,31.614487,26.0,nhsn_c19_hosp
IL,202516,False,126.47798,204.0,79.51625,145.0,93.90486,117.0,181.36195,128.0,nhsn_c19_hosp
IN,202516,False,163.104,79.0,122.57452,84.0,154.10315,52.0,261.728,61.0,nhsn_c19_hosp
IA,202516,False,43.641117,46.0,42.98946,38.0,51.82729,36.0,67.554794,28.0,nhsn_c19_hosp
KS,202516,False,34.0003,25.0,23.955486,22.0,33.731487,22.0,27.057415,14.0,nhsn_c19_hosp
KY,202516,False,58.627327,67.0,20.473457,48.0,37.997963,37.0,48.719063,38.0,nhsn_c19_hosp
LA,202516,False,44.790237,79.0,0.12367065,80.0,11.453016,60.0,64.53496,76.0,nhsn_c19_hosp
ME,202516,False,6.683138,7.999999999999993,6.035509,5.000000000000007,8.461145,11.0,7.1680813,2.0,nhsn_c19_hosp
MD,202516,False,96.96132,73.0,30.65436,50.0,7.1667194,43.0,3.737612,52.0,nhsn_c19_hosp
MA,202516,False,141.41777,140.0,95.3339,125.0,136.55284,107.0,184.70488,83.0,nhsn_c19_hosp
MI,202516,False,298.63818,203.0,245.69502,239.0,272.3835,185.0,367.6548,195.99999999999994,nhsn_c19_hosp
MN,202516,False,88.99029,66.0,78.057106,52.0,98.72405,64.0,126.83781,50.0,nhsn_c19_hosp
MS,202516,False,65.86886,34.0,27.273634,25.0,21.07321,31.0,16.807604,38.0,nhsn_c19_hosp
MO,202516,False,94.57539,67.0,37.90877,61.0,3.590167,53.0,1.4808531,22.0,nhsn_c19_hosp
MT,202516,False,16.223604,7.0,8.229762,7.0,8.200381,8.0,11.957843,11.0,nhsn_c19_hosp
NE,202516,False,22.288448,23.0,18.702679,10.0,27.494678,19.0,40.272755,25.0,nhsn_c19_hosp
NV,202516,False,27.861935,39.0,11.942043,25.0,8.533665,46.0,32.33324,34.0,nhsn_c19_hosp
NH,202516,False,16.536467,15.0,14.569213,16.0,17.921213,8.0,22.871103,4.999999999999986,nhsn_c19_hosp
NJ,202516,False,244.0996,220.0,192.91234,196.0,223.51427,169.0,367.2054,115.0,nhsn_c19_hosp
NM,202516,False,34.855064,27.0,30.370209,26.0,30.69075,13.0,23.79924,16.0,nhsn_c19_hosp
NY,202516,False,645.77606,692.0000000000001,416.3964,589.0,357.75833,421.0,339.18607,387.0,nhsn_c19_hosp
NC,202516,False,163.02684,179.0,80.94886,158.0,91.41959,125.00000000000006,119.20594,123.00000000000006,nhsn_c19_hosp
ND,202516,False,14.391002,12.0,8.683814,7.0,3.4097009,9.0,1.113688,9.0,nhsn_c19_hosp
OH,202516,False,179.54582,170.0,98.53703,183.0,135.06676,131.0,242.70659,97.0,nhsn_c19_hosp
OK,202516,False,68.47547,84.0,62.59841,55.0,40.872734,52.0,28.109856,28.99999999999997,nhsn_c19_hosp
OR,202516,False,58.872932,41.00000000000003,56.37554,56.0,55.008278,31.99999999999997,61.82473,52.0,nhsn_c19_hosp
PA,202516,False,305.90088,340.0,296.62683,258.0,276.22583,207.0,78.05323,136.0,nhsn_c19_hosp
RI,202516,False,19.465044,31.0,17.092516,14.0,17.04989,17.0,19.591852,16.0,nhsn_c19_hosp
SC,202516,False,128.99702,90.0,80.8987,81.0,95.51898,51.0,143.13344,54.0,nhsn_c19_hosp
SD,202516,False,18.536026,8.999999999999993,18.80231,10.0,22.139557,6.0,32.274834,2.999999999999993,nhsn_c19_hosp
TN,202516,False,82.64778,98.0,94.77721,60.0,106.82503,66.0,104.907394,56.0,nhsn_c19_hosp
TX,202516,False,399.8535,368.0,125.70592,318.0,144.00072,299.0,122.39354,266.0,nhsn_c19_hosp
UT,202516,False,21.11101,26.0,21.03171,25.0,29.998491,20.0,33.989044,22.0,nhsn_c19_hosp
VT,202516,False,8.728552,6.0,7.776672,8.0,9.489199,4.0,9.048607,7.0,nhsn_c19_hosp
VA,202516,False,100.9034,105.0,49.113174,77.00000000000006,37.829453,62.0,32.999405,56.0,nhsn_c19_hosp
WA,202516,False,100.19668,71.0,91.18232,53.0,113.7526,66.0,128.22408,64.0,nhsn_c19_hosp
WV,202516,False,25.702568,40.0,7.770912,19.0,8.883995,19.0,17.583183,11.0,nhsn_c19_hosp
WI,202516,False,95.49682,83.0,83.62197,64.0,68.18932,61.0,64.560814,50.0,nhsn_c19_hosp
WY,202516,False,6.096704,13.0,4.062721,6.0,1.1848772,5.0,1.6273177,8.0,nhsn_c19_hosp
PR,202516,False,80.37252,86.0,75.77715,66.0,80.6174,69.0,87.897545,67.0,nhsn_c19_hosp
HI,202516,False,22.752832,21.0,22.49785,17.999999999999986,17.902147,27.0,11.071414,32.0,nhsn_c19_hosp
US,202516,False,4825.766,5394.0,3142.366,4600.0,3130.6765,4031.0,4675.442,3697.0,nhsn_c19_hosp
AL,202517,False,65.19657,87.0,12.571863,66.0,62.99307,84.0,137.82965,63.0,nhsn_c19_hosp
AK,202517,False,6.4861736,8.0,4.58827,6.0,4.662653,6.0,5.1638355,6.0,nhsn_c19_hosp
AZ,202517,False,165.57327,68.0,135.89957,75.0,126.0754,58.0,96.16717,73.0,nhsn_c19_hosp
AR,202517,False,48.89367,26.0,41.81739,14.0,51.42643,17.0,69.6491,10.000000000000028,nhsn_c19_hosp
CA,202517,False,714.7559,483.0,403.4438,483.0,421.52155,468.0,362.81146,535.0,nhsn_c19_hosp
CO,202517,False,5.8690658,42.0,30.594496,26.0,67.633896,51.0,83.01558,34.0,nhsn_c19_hosp
CT,202517,False,83.227425,59.99999999999997,86.121086,50.0,87.570854,42.0,64.12447,26.0,nhsn_c19_hosp
DE,202517,False,18.853848,8.0,13.94096,7.0,19.218586,7.0,41.658455,6.0,nhsn_c19_hosp
DC,202517,False,6.839716,8.0,3.6537192,12.0,6.2009296,4.0,13.375166,3.000000000000007,nhsn_c19_hosp
FL,202517,False,276.98773,310.0,174.87274,323.0000000000002,455.21613,306.0000000000002,608.5479,270.0,nhsn_c19_hosp
GA,202517,False,143.5181,103.0,60.864414,107.0,102.92709,87.0,66.49533,78.00000000000011,nhsn_c19_hosp
ID,202517,False,25.155317,18.0,28.704317,31.0,37.05621,26.0,49.3051,19.0,nhsn_c19_hosp
IL,202517,False,156.08789,145.0,89.1294,117.0,122.46613,128.0,218.7619,87.0,nhsn_c19_hosp
IN,202517,False,65.64133,84.0,24.906252,52.0,41.42084,61.0,100.224884,43.00000000000006,nhsn_c19_hosp
IA,202517,False,60.406853,38.0,53.427948,36.0,61.188416,28.0,66.09366,19.0,nhsn_c19_hosp
KS,202517,False,32.395527,22.0,31.092276,22.0,42.0891,14.0,52.260654,10.0,nhsn_c19_hosp
KY,202517,False,81.45654,48.0,40.279663,37.0,65.917755,38.0,41.911163,26.0,nhsn_c19_hosp
LA,202517,False,29.688068,80.0,28.13374,60.0,13.29179,76.0,26.7784,68.0,nhsn_c19_hosp
ME,202517,False,6.887323,5.0,10.114514,11.0,12.73557,2.0,10.977853,3.0,nhsn_c19_hosp
MD,202517,False,107.74653,50.0,68.05637,43.0,31.498116,52.0,23.118538,52.0,nhsn_c19_hosp
MA,202517,False,141.74329,125.0,98.8686,107.0,134.67346,83.0,188.13498,93.0,nhsn_c19_hosp
MI,202517,False,223.45007,238.99999999999994,158.61227,185.0,183.88565,196.0,233.14572,157.0,nhsn_c19_hosp
MN,202517,False,80.76815,52.0,68.0557,63.99999999999997,79.252235,50.0,106.27152,41.0,nhsn_c19_hosp
MS,202517,False,42.25806,25.0,26.830458,31.000000000000014,28.719969,38.000000000000014,9.723178,23.0,nhsn_c19_hosp
MO,202517,False,64.28956,61.0,2.635598,53.0,24.273277,22.0,58.80654,17.0,nhsn_c19_hosp
MT,202517,False,11.6782465,7.0,5.1798177,8.0,2.6913688,11.0,1.7715309,1.0,nhsn_c19_hosp
NE,202517,False,19.930855,10.0,13.379264,19.0,20.026611,25.0,29.18953,9.0,nhsn_c19_hosp
NV,202517,False,24.73773,25.0,12.531964,46.0,7.5257845,33.99999999999997,13.778369,24.0,nhsn_c19_hosp
NH,202517,False,8.905946,16.0,9.805161,8.0,15.619378,5.0,18.601078,8.0,nhsn_c19_hosp
NJ,202517,False,180.41302,196.0,162.16974,169.0,213.57724,115.0,381.6511,130.0,nhsn_c19_hosp
NM,202517,False,32.915867,26.0,24.091223,13.0,19.536757,16.0,15.083234,17.0,nhsn_c19_hosp
NY,202517,False,620.4215,589.0,457.24515,421.0,381.32632,387.0,236.89053,223.0,nhsn_c19_hosp
NC,202517,False,151.63853,158.0,79.195915,125.0,95.53362,123.00000000000006,103.39834,98.0,nhsn_c19_hosp
ND,202517,False,14.417228,7.0,11.517051,9.0,10.531348,9.0,14.188865,5.0,nhsn_c19_hosp
OH,202517,False,181.40028,183.0,98.29023,131.0,111.95997,97.0,212.70564,65.0,nhsn_c19_hosp
OK,202517,False,44.05073,55.0,56.072872,51.99999999999997,43.01553,29.0,17.816435,25.0,nhsn_c19_hosp
OR,202517,False,46.86709,56.0,40.687355,32.0,44.781395,52.0,53.392967,30.0,nhsn_c19_hosp
PA,202517,False,360.86792,258.0,337.90466,207.0,267.3554,136.0,42.324524,137.0,nhsn_c19_hosp
RI,202517,False,28.063383,14.0,23.682417,17.0,23.641417,16.0,23.282423,4.0,nhsn_c19_hosp
SC,202517,False,78.81603,81.00000000000003,56.093456,51.0,73.18389,54.0,88.26542,42.0,nhsn_c19_hosp
SD,202517,False,14.656253,10.0,12.52996,6.0,14.67707,3.0,24.477606,4.0,nhsn_c19_hosp
TN,202517,False,101.03326,60.0,95.363,66.0,108.78835,56.0,117.249565,34.0,nhsn_c19_hosp
TX,202517,False,290.2878,318.0,65.576996,299.0,100.40817,266.0,6.818326,262.0,nhsn_c19_hosp
UT,202517,False,23.656088,25.0,25.498922,20.0,29.388556,22.0,33.152637,16.0,nhsn_c19_hosp
VT,202517,False,4.936725,8.0,3.1914477,4.0,5.4787307,7.0,4.7254767,11.0,nhsn_c19_hosp
VA,202517,False,114.43341,77.0,72.09631,62.0,69.49371,56.0,74.95636,36.0,nhsn_c19_hosp
WA,202517,False,75.94352,53.0,79.085335,66.0,118.98345,64.0,141.0723,42.0,nhsn_c19_hosp
WV,202517,False,36.684856,19.0,9.920099,19.0,11.948313,11.0,18.668604,17.0,nhsn_c19_hosp
WI,202517,False,89.49804,64.0,60.57262,61.0,50.980335,50.0,50.38161,34.0,nhsn_c19_hosp
WY,202517,False,12.077282,6.0,9.873596,5.0,8.291662,8.0,6.2027664,6.0,nhsn_c19_hosp
PR,202517,False,85.138756,66.0,82.687965,69.0,88.705414,67.0,94.893,92.0,nhsn_c19_hosp
HI,202517,False,27.581942,18.0,25.520182,27.0,20.876848,32.0,14.96084,32.0,nhsn_c19_hosp
US,202517,False,5379.272,4600.0,3549.7834,4031.0,2759.7717,3697.0,3557.3694,3168.0,nhsn_c19_hosp
AL,202518,False,122.36572,66.0,146.91023,84.0,168.4329,63.0,243.53891,-9.0,nhsn_c19_hosp
AK,202518,False,8.97963,6.0,10.051196,6.0,9.239919,6.0,8.666274,-9.0,nhsn_c19_hosp
AZ,202518,False,106.80076,75.0,85.36381,58.00000000000006,70.593544,73.0,111.518684,-9.0,nhsn_c19_hosp
AR,202518,False,22.828842,14.0,52.527267,17.0,71.99394,10.0,70.9881,-9.0,nhsn_c19_hosp
CA,202518,False,466.62256,483.0,416.22913,468.0,426.037,535.0,847.0443,-9.0,nhsn_c19_hosp
CO,202518,False,46.27138,26.0,23.709887,51.0,16.52608,34.0,61.60256,-9.0,nhsn_c19_hosp
CT,202518,False,48.36654,49.99999999999997,61.744774,42.0,57.569664,26.0,52.457848,-9.0,nhsn_c19_hosp
DE,202518,False,10.570893,7.0,12.0534525,7.0,7.7001505,6.0,6.959298,-9.0,nhsn_c19_hosp
DC,202518,False,4.123788,12.0,0.806388,4.000000000000007,1.4096442,3.0,5.224759,-9.0,nhsn_c19_hosp
FL,202518,False,298.6445,323.0,268.4907,306.0,306.72995,270.0,420.96518,-9.0,nhsn_c19_hosp
GA,202518,False,162.62189,107.0,146.64172,87.00000000000011,246.69318,78.0,307.29242,-9.0,nhsn_c19_hosp
ID,202518,False,20.37465,31.0,16.117012,26.0,12.308661,19.0,7.303695,-9.000000000000014,nhsn_c19_hosp
IL,202518,False,113.4734,117.0,139.01086,128.0,187.55597,87.0,304.04163,-9.0,nhsn_c19_hosp
IN,202518,False,0.61917543,52.0,0.5848346,61.0,14.292943,43.0,51.16892,-9.0,nhsn_c19_hosp
IA,202518,False,35.873203,36.0,41.789616,28.0,42.763126,19.0,35.618107,-9.0,nhsn_c19_hosp
KS,202518,False,15.498752,22.0,29.178593,14.0,31.915897,10.0,40.829273,-9.0,nhsn_c19_hosp
KY,202518,False,3.949861,37.0,37.891937,38.0,27.183287,26.0,76.45892,-9.0,nhsn_c19_hosp
LA,202518,False,61.2744,60.0,31.20378,76.0,26.889662,68.0,43.195236,-9.0,nhsn_c19_hosp
ME,202518,False,7.6035595,11.0,12.12517,2.0,10.026087,3.0,8.321783,-9.0,nhsn_c19_hosp
MD,202518,False,28.534813,43.0,9.081582,52.0,9.057273,52.0,56.281517,-9.0,nhsn_c19_hosp
MA,202518,False,129.75183,107.0,111.56793,83.0,153.57913,93.0,290.2296,-8.999999999999943,nhsn_c19_hosp
MI,202518,False,231.42265,184.99999999999994,218.41972,196.0,204.65822,157.0,213.4333,-9.0,nhsn_c19_hosp
MN,202518,False,54.35047,64.0,41.42701,50.0,42.073067,41.0,75.191246,-9.0,nhsn_c19_hosp
MS,202518,False,49.632652,30.999999999999986,32.382927,37.999999999999986,50.114624,23.0,65.024475,-9.0,nhsn_c19_hosp
MO,202518,False,47.928535,53.0,44.087685,22.0,54.90516,17.0,69.38114,-9.0,nhsn_c19_hosp
MT,202518,False,8.692737,8.0,10.404124,11.0,11.582408,1.0,14.137454,-9.0,nhsn_c19_hosp
NE,202518,False,15.649847,19.0,4.1535783,25.0,1.3559968,9.0,13.884459,-9.0,nhsn_c19_hosp
NV,202518,False,46.07984,45.99999999999997,53.223045,34.0,58.318825,23.99999999999997,85.35531,-9.000000000000028,nhsn_c19_hosp
NH,202518,False,17.513416,8.0,15.731674,5.0,12.918228,8.0,13.45713,-9.0,nhsn_c19_hosp
NJ,202518,False,152.06523,169.0,117.425896,115.0,103.21099,130.0,76.551445,-9.0,nhsn_c19_hosp
NM,202518,False,15.04281,13.0,22.150255,16.0,27.194948,17.0,32.764107,-9.0,nhsn_c19_hosp
NY,202518,False,418.02216,421.0,336.43378,387.0,304.08246,223.0,346.92987,-9.0,nhsn_c19_hosp
NC,202518,False,76.18183,125.0,31.560863,123.0,5.258861,98.0,54.966442,-9.0,nhsn_c19_hosp
ND,202518,False,9.18152,9.0,7.9186306,9.0,8.301836,5.0,18.600153,-9.0,nhsn_c19_hosp
OH,202518,False,141.52602,131.0,137.20284,97.0,113.47201,65.0,93.82967,-9.0,nhsn_c19_hosp
OK,202518,False,28.39221,51.99999999999997,7.809023,29.0,38.295227,25.0,16.598665,-9.0,nhsn_c19_hosp
OR,202518,False,49.691402,32.0,57.83865,52.0,56.49661,30.0,54.98335,-9.0,nhsn_c19_hosp
PA,202518,False,200.07315,207.0,144.25882,136.0,198.78555,137.0,257.44717,-9.0,nhsn_c19_hosp
RI,202518,False,20.005566,17.0,16.387585,16.0,13.496354,4.0,13.512937,-9.0,nhsn_c19_hosp
SC,202518,False,49.955486,51.0,50.306805,54.0,82.755035,42.0,133.99141,-9.0,nhsn_c19_hosp
SD,202518,False,6.550294,6.0,11.915799,3.0,15.495835,4.0,23.89534,-9.0,nhsn_c19_hosp
TN,202518,False,88.60119,66.0,76.459984,56.0,2.6045156,34.0,99.46931,-9.0,nhsn_c19_hosp
TX,202518,False,304.97162,299.0,314.67694,266.0,343.8753,262.0,489.94708,-9.0,nhsn_c19_hosp
UT,202518,False,23.750637,20.0,12.554395,22.0,2.105084,16.0,2.2556272,-9.0,nhsn_c19_hosp
VT,202518,False,5.7643285,4.0,7.3706174,7.0,9.5148735,11.0,14.902407,-9.0,nhsn_c19_hosp
VA,202518,False,73.8151,62.0,53.579475,56.0,53.060402,36.0,100.32209,-9.0,nhsn_c19_hosp
WA,202518,False,63.140724,66.0,67.37299,64.0,71.723335,42.0,150.86482,-9.0,nhsn_c19_hosp
WV,202518,False,13.523573,19.0,9.191786,11.0,10.963591,17.0,27.316114,-8.999999999999972,nhsn_c19_hosp
WI,202518,False,46.468052,61.0,52.738804,50.0,51.56415,34.0,57.191135,-9.0,nhsn_c19_hosp
WY,202518,False,7.5887074,5.0,7.2842774,8.0,5.9134526,6.0,4.932961,-9.0,nhsn_c19_hosp
PR,202518,False,77.18301,69.0,73.9464,67.0,66.91729,92.0,74.514015,-9.0,nhsn_c19_hosp
HI,202518,False,24.446451,27.0,22.990686,32.0,23.727945,32.0,40.946476,-9.0,nhsn_c19_hosp
US,202518,False,6017.0933,4031.0,4159.845,3697.0,2249.3044,3168.0,4130.095,-9.0,nhsn_c19_hosp
AL,202519,False,274.13434,84.0,229.10893,63.0,248.4758,-9.0,334.06958,-9.0,nhsn_c19_hosp
AK,202519,False,8.328468,6.0,9.3848,6.0,9.020842,-9.0,9.768997,-9.0,nhsn_c19_hosp
AZ,202519,False,140.94241,58.0,105.74424,73.0,105.70612,-9.0,161.43356,-9.0,nhsn_c19_hosp
AR,202519,False,21.077507,17.0,38.19805,10.0,56.89495,-9.0,64.425545,-9.0,nhsn_c19_hosp
CA,202519,False,769.0082,468.0,708.17053,535.0,689.48206,-9.0,987.23645,-9.0,nhsn_c19_hosp
CO,202519,False,49.41362,51.0,30.426285,34.0,31.276443,-9.0,85.989624,-9.0,nhsn_c19_hosp
CT,202519,False,60.4698,42.0,79.68669,26.0,94.99754,-9.0,104.70067,-9.0,nhsn_c19_hosp
DE,202519,False,6.930674,7.0,10.810251,6.0,9.494028,-9.0,10.801432,-9.0,nhsn_c19_hosp
